Starting sending rate = 2.24e+06
connect
finished connect
	Rate (Mbps)	RTT (ms)	Sent		Lost
RS NULL
1	2.07813		0.0857151		187		1
2	2.39905		0.0834271		393		1
3	2.85322		0.087309		638		1
4	3.52871		0.0835081		941		1
5	4.58847		0.0781416		1335		1
6	6.62645		0.0711809		1904		2
7	12.0883		0.0746523		2942		2
8	23.653		0.0660545		4973		6
9	81.5347		0.0978106		11974		20
10	197.985		3.05146		28974		263
11	248.576		47.9644		50318		903
12	244.796		0.336364		71337		1313
13	213.603		0.10826		89678		1424
14	209.818		0.129541		107694		1474
15	206.939		0.133614		125463		1478
16	214.157		0.115983		143852		1493
17	211.179		0.124623		161985		1544
18	215.047		0.163561		180450		1771
19	212.953		0.196328		198735		1882
20	207.291		0.14424		216534		1904
21	211.252		0.126968		234673		1904
22	213.324		0.13058		252990		2131
23	212.736		0.129022		271257		2486
24	207.163		0.129568		289045		2603
25	207.861		0.108088		306893		2716
26	210.468		0.139666		324965		2844
27	211.599		0.127084		343134		2963
28	208.772		0.153629		361061		2968
29	207.523		0.23884		378880		2993
30	207.108		0.145825		396664		2999
31	208.977		0.178259		414608		3019
32	208.862		0.142709		432542		3029
33	212.717		0.135196		450807		3220
34	210.701		0.133973		468899		3332
35	210.54		0.134123		486977		3383
36	213.028		0.12989		505269		3657
37	215.325		0.147066		523758		3933
38	212.344		0.137531		541991		3946
39	210.679		0.152564		560082		4123
40	209.67		0.129607		578087		4179
41	212.158		0.20782		596304		4201
42	212.147		0.145219		614520		4320
43	213.297		0.149046		632835		4327
44	208.115		0.133556		650705		4338
45	208.244		0.136505		668587		4352
46	210.408		9.93754		686654		4648
47	209.593		0.10843		704651		4694
48	208.77		0.131751		722577		4751
49	207.234		0.106617		740373		4822
50	206.658		0.26393		758118		4835
51	211.673		0.135295		776294		4947
52	208.049		0.140675		794158		4996
53	207.034		0.132278		811935		5014
54	212.925		0.150933		830218		5120
55	207.709		0.301617		848053		5123
56	205.845		0.135016		865728		5184
57	212.123		0.153044		883942		5320
58	211.573		0.145966		902109		5564
59	208.736		0.134267		920032		5674
