Starting sending rate = 2.24e+06
server is ready at port: 9000
Starting sending rate = 2.24e+06
new connection: 10.0.0.2:60315
Recv Rate(Mb/s)	RTT(ms)	Packets Recvd
2.08555		10000	183		
2.38757		10000	205		
2.84163		10000	244		
3.4938		10000	300		
4.56523		10000	392		
6.55663		10000	563		
11.844		10000	1017		
50.8933		10000	4370		
116.834		10000	10032		
139.415		10000	11971		
173.632		10000	14909		
225.353		10000	19350		
212.015		10000	18205		
211.132		10000	18129		
215.813		10000	18553		
213.739		10000	18353		
204.399		10000	17551		
192.323		10000	16514		
191.11		10000	16410		
216.648		10000	18604		
223.195		10000	19165		
213.706		10000	18351		
211.341		10000	18147		
213.061		10000	18295		
216.161		10000	18561		
215.697		10000	18521		
214.968		10000	18458		
214.134		10000	18387		
212.516		10000	18248		
218.233		10000	18739		
217.002		10000	18633		
211.061		10000	18123		
212.823		10000	18274		
215.811		10000	18531		
182.329		10000	15656		
217.944		10000	18714		
211.433		10000	18155		
214.058		10000	18381		
214.528		10000	18421		
216.37		10000	18579		
222.06		10000	19068		
214.834		10000	18447		
212.581		10000	18254		
214.146		10000	18388		
214.255		10000	18437		
217.533		10000	18679		
213.049		10000	18294		
214.937		10000	18456		
219.183		10000	18822		
214.629		10000	18431		
213.17		10000	18304		
219.807		10000	18874		
216.221		10000	18566		
216.01		10000	18548		
213.891		10000	18366		
217.21		10000	18651		
215.915		10000	18541		
213.308		10000	18316		
215.057		10000	18466		
153.95		10000	13219		
240.422		10000	20644		
195.077		10000	16751		
210.225		10000	18051		
214.669		10000	18433		
212.188		10000	18220		
214.822		10000	18446		
213.296		10000	18315		
216.092		10000	18555		
213.169		10000	18304		
211.863		10000	18192		
210.117		10000	18042		
217.346		10000	18663		
215.73		10000	18524		
214.219		10000	18396		
212.953		10000	18343		
215.744		10000	18525		
213.1		10000	18298		
216.691		10000	18608		
211.806		10000	18187		
214.659		10000	18432		
210.709		10000	18093		
214.787		10000	18443		
216.789		10000	18615		
218.032		10000	18722		
214.542		10000	18423		
213.752		10000	18354		
213.68		10000	18348		
210.908		10000	18110		
213.286		10000	18314		
212.83		10000	18275		
208.907		10000	17938		
215.967		10000	18544		
213.113		10000	18300		
213.17		10000	18304		
212.087		10000	18211		
215.252		10000	18483		
209.965		10000	18030		
214.645		10000	18431		
221.878		10000	19052		
216.219		10000	18568		
214.893		10000	18452		
215.868		10000	18536		
210.722		10000	18096		
213.136		10000	18301		
212.721		10000	18321		
215.595		10000	18513		
211.002		10000	18118		
214.94		10000	18456		
214.926		10000	18455		
173.969		10000	14938		
165.293		10000	14193		
146.072		10000	12542		
201.291		10000	17284		
216.629		10000	18601		
214.669		10000	18433		
214.786		10000	18443		
211.247		10000	18139		
213.482		10000	18331		
211.189		10000	18134		
214.355		10000	18406		
211.912		10000	18196		
210.709		10000	18093		
213.216		10000	18308		
212.221		10000	18223		
210.129		10000	18043		
211.875		10000	18193		
210.955		10000	18114		
215.549		10000	18509		
213.073		10000	18297		
211.934		10000	18198		
218.329		10000	18747		
207.403		10000	17810		
211.689		10000	18177		
213.379		10000	18323		
211.269		10000	18141		
213.413		10000	18325		
209.463		10000	17986		
218.537		10000	18765		
214.042		10000	18379		
221.693		10000	19036		
211.988		10000	18203		
219.098		10000	18813		
211.871		10000	18193		
214.451		10000	18415		
214.509		10000	18419		
215.324		10000	18489		
212.424		10000	18240		
213.763		10000	18355		
194.47		10000	16698		
303.567		10000	26066		
192.042		10000	16490		
171.074		10000	14690		
213.156		10000	18303		
215.088		10000	18469		
214.939		10000	18456		
212.864		10000	18278		
212.594		10000	18255		
216.259		10000	18570		
215.809		10000	18532		
219.875		10000	18881		
215.937		10000	18542		
212.226		10000	18223		
213.213		10000	18308		
213.338		10000	18319		
214.172		10000	18390		
216.429		10000	18584		
209.862		10000	18020		
214.257		10000	18398		
213.529		10000	18335		
213.541		10000	18336		
214.761		10000	18441		
212.488		10000	18246		
214.835		10000	18447		
213.476		10000	18331		
218.734		10000	18782		
214.31		10000	18402		
217.698		10000	18693		
215.919		10000	18540		
209.983		10000	18030		
211.222		10000	18137		
213.179		10000	18305		
216.475		10000	18588		
210.893		10000	18109		
217.432		10000	18670		
213.227		10000	18309		
215.462		10000	18501		
214.009		10000	18376		
214.94		10000	18457		
