SendRate(Mb/s)	RTT(ms)	CTotal	Loss	RecvACK	RecvNAK
1	2.12612	120.329	239	0
2	44.169	120.205	4128	0
3	173.433	120.272	19397	0
4	145.642	120.234	32221	0
5	153.267	120.236	45716	0
6	158.996	120.272	59716	0
7	172.42	120.24	74898	0
8	180.615	120.186	90801	0
9	195.659	120.216	108029	0
10	208.245	120.241	126366	0
11	212.743	120.272	145101	0
12	222.524	120.344	164695	0
13	219.221	120.235	183998	0
14	215.85	120.239	203004	0
15	221.627	120.352	222518	0
16	231.671	120.21	242918	0
17	232.173	120.187	263362	0
18	225.169	120.258	283190	0
19	225.047	120.326	303007	0
20	204.85	120.269	321046	0
21	217.065	120.332	340159	0
22	220.026	120.294	359531	0
23	214.741	120.234	378440	0
24	220.882	120.353	397889	0
25	225.408	120.297	417736	0
26	223.993	120.298	437460	0
27	234.461	120.26	458104	0
28	233.839	120.251	478693	0
29	236.514	120.459	499519	0
30	231.865	120.316	519936	0
31	228.804	120.278	540082	0
32	232.103	120.319	560518	0
33	237.29	120.476	581414	0
34	250.12	120.371	603437	0
35	226.441	120.393	623377	0
36	226.938	120.195	643359	0
37	228.114	120.337	663445	0
38	230.508	120.235	683741	0
39	239.06	120.414	704791	0
40	239.585	120.393	725887	0
41	218.268	120.387	745107	0
42	230.732	120.36	765425	0
43	223.77	120.409	785127	0
44	228.741	120.387	805265	0
45	230.853	120.295	825592	0
46	228.861	120.212	845740	0
47	226.443	120.24	865678	0
48	232.133	120.212	886119	0
49	225.673	120.364	905991	0
50	209.431	120.345	924432	0
51	214.193	120.22	943290	0
52	222.423	120.51	962876	0
53	224.278	120.199	982625	0
54	230.026	120.448	1002879	0
55	240.762	120.332	1024077	0
56	247.193	120.344	1045846	0
57	235.195	120.31	1066556	0
58	219.887	120.256	1085918	0
59	232.335	120.373	1106373	0
60	232.93	120.323	1126883	0
61	226.644	120.394	1146840	0
62	238.889	120.262	1167873	0
63	239.552	120.35	1188966	0
64	242.323	120.46	1210301	0
65	248.236	120.467	1232163	0
66	234.984	120.234	1252855	0
67	220.549	120.228	1272273	0
68	228.618	120.228	1292407	0
69	225.382	120.242	1312256	0
70	235.972	120.485	1333034	0
71	229.107	120.279	1353207	0
72	241.673	120.298	1374488	0
73	247.849	120.39	1396313	0
74	230.071	120.254	1416576	0
75	220.332	122.568	1435975	0
76	220.052	120.346	1455351	0
77	223.343	120.348	1475017	0
78	226.254	120.356	1494942	0
79	237.405	120.446	1515847	0
80	226.906	120.216	1535826	0
81	222.131	120.233	1555385	0
82	207.933	120.269	1573694	0
83	220.017	120.274	1593070	0
84	229.625	120.339	1613290	0
85	232.427	120.61	1633757	0
86	231.082	120.327	1654104	0
87	235.727	120.22	1674859	0
88	239.081	120.452	1695912	0
89	248.316	120.318	1717779	0
90	246.221	120.432	1739459	0
91	243.734	120.749	1760920	0
92	220.462	120.313	1780329	0
93	231.153	120.338	1800682	0
94	227.027	120.306	1820673	0
95	229.887	120.292	1840913	0
96	211.19	120.343	1859510	0
97	212.817	120.268	1878250	0
98	221.551	120.225	1897755	0
99	220.39	120.236	1917159	0
100	222.285	120.341	1936732	0
101	227.468	120.432	1956762	0
102	233.987	120.53	1977366	0
103	218.579	120.223	1996612	0
104	207.354	120.294	2014872	0
105	218.994	120.237	2034155	0
106	223.532	120.335	2053837	0
107	222.417	120.34	2073421	0
108	230.746	120.284	2093739	0
109	227.407	120.378	2113763	0
110	233.628	120.441	2134334	0
111	230.076	120.439	2154595	0
112	227.111	120.256	2174593	0
113	227.312	120.45	2194609	0
114	230.104	120.158	2214871	65
115	229.425	120.268	2235072	65
116	228.737	120.219	2255215	65
117	229.202	120.277	2275397	65
118	241.818	120.386	2296689	65
119	246.631	120.306	2318405	65
120	231.526	120.258	2338793	65
121	216.411	120.239	2357846	65
122	226.382	120.292	2377784	65
123	235.843	120.462	2398550	65
124	216.728	120.579	2417633	65
125	229.468	120.227	2437838	65
126	233.051	120.231	2458359	65
127	212.555	120.308	2477076	65
128	209.425	120.338	2495518	65
129	218.988	120.285	2514800	65
130	229.872	120.421	2535045	65
131	230.222	120.417	2555315	65
132	225.51	120.444	2575173	65
133	206.07	120.298	2593318	65
134	218.34	120.373	2612543	65
135	222.226	120.317	2632110	65
136	214.258	120.277	2650972	65
137	216.148	120.345	2670005	65
138	214.374	120.335	2688882	65
139	227.376	120.179	2708903	65
