Starting sending rate = 2.24e+06
connect
finished connect
	Rate (Mbps)	RTT (ms)	Sent		Lost
RS NULL
1	2.07903		0.0792858		187		0
2	2.39907		0.0860203		393		0
3	2.85326		0.0866367		638		0
4	3.52873		0.0848581		941		0
5	4.58851		0.0795587		1335		0
6	6.62651		0.0799193		1904		0
7	12.0886		0.0762085		2942		0
8	74.1743		0.0745094		9311		8
9	180.153		0.257238		24780		113
10	198.601		0.127215		41833		239
11	248.75		58.4422		63192		392
12	215.242		0.15674		81674		524
13	211.079		0.139034		99799		526
14	214.336		0.156665		118203		663
15	216.788		0.148644		136818		844
16	215.011		0.164516		155280		950
17	221.297		0.171751		174282		1229
18	218.586		0.128866		193051		1414
19	220.078		0.162554		211948		1573
20	219.061		0.132923		230758		1722
21	198.705		0.0781293		247820		1837
22	175.18		0.0796757		262862		1905
23	208.351		0.180717		280752		1923
24	215.987		0.153641		299298		1989
25	216.228		0.177516		317864		2168
26	217.955		0.156137		336579		2362
27	213.847		0.140455		354941		2492
28	217.07		0.196698		373580		2774
29	213.017		0.148595		391871		2900
30	209.84		0.318512		409890		2963
31	211.76		0.228143		428073		3100
32	217.725		0.133181		446768		4065
33	214.142		0.109691		465157		4194
34	210.55		0.13255		483236		4213
35	214.694		0.130793		501671		4380
36	213.078		0.126566		519967		4507
37	211.258		0.123694		538107		4522
38	213.738		0.162676		556460		4582
39	219.445		0.10955		575303		4727
40	210.922		0.175073		593414		4736
41	211.796		0.119284		611600		4848
42	217.736		0.174535		630296		5146
43	217.431		0.140756		648966		5154
44	213.694		0.126985		667315		5173
45	216.381		0.150154		685895		5235
46	216.778		0.113343		704509		5412
47	223.769		0.103957		723723		5760
48	219.135		0.130386		742539		5981
49	225.517		0.142239		761903		6209
50	212.367		0.140915		780138		6297
51	219.214		0.156195		798961		6425
52	216.372		0.134089		817540		6549
53	213.997		0.134376		835915		6560
54	210.68		0.11721		854005		6571
55	215.114		0.181536		872476		6619
56	209.656		0.118775		890478		6677
57	210.548		0.132501		908557		6794
58	216.571		0.124524		927153		6852
59	216.428		0.127523		945737		7026
60	210.213		0.151494		963787		7042
61	211.82		0.147392		981975		7061
62	220.065		0.156658		1000871		7360
63	214.243		0.17383		1019267		7373
64	215.257		0.130198		1037750		7552
65	211.984		0.128909		1055952		7566
66	210.158		0.131222		1073997		7574
67	213.773		0.139392		1092353		7795
68	216.173		0.113592		1110915		7939
69	219.397		0.135317		1129755		7993
70	211.132		0.131049		1147884		8004
71	214.442		0.137199		1166297		8012
72	210.352		0.132465		1184359		8027
73	221.267		0.14892		1203359		8275
74	213.39		0.274656		1221682		8277
75	217.806		0.121414		1240384		8434
76	213.894		0.171174		1258750		8445
77	214.889		0.144731		1277202		8458
78	220.201		0.24074		1296111		8786
79	217.34		0.154691		1314773		8793
80	219.288		0.155657		1333602		9198
81	211.726		0.134012		1351782		9206
82	211.439		0.168882		1369938		9261
83	214.083		0.121563		1388322		9388
84	211.726		0.124754		1406502		9397
85	216.186		0.124569		1425065		9579
86	214.461		0.135428		1443480		9736
87	216.508		0.132868		1462072		9925
88	212.773		0.104098		1480343		9992
89	217.114		0.136741		1498986		10178
90	211.957		0.109959		1517186		10240
91	218.7		0.124137		1535965		10248
92	214.987		0.127414		1554425		10384
93	217.533		0.145771		1573104		10508
94	213.325		0.131621		1591421		10519
95	217.185		0.129463		1610069		10646
96	214.505		0.129902		1628489		10666
97	209.73		0.152674		1646498		10681
98	212.974		0.118951		1664785		10697
99	215.896		0.193512		1683323		10711
100	213.626		0.116534		1701667		10892
101	216.459		0.151091		1720254		11005
102	212.087		0.17784		1738465		11153
103	217.269		0.190595		1757121		11160
104	214.884		0.128011		1775572		11184
105	216.595		0.188232		1794170		11200
106	211.887		0.141721		1812363		11252
107	216.409		0.14487		1830945		11262
108	212.74		0.132138		1849212		11274
109	215.828		0.124316		1867744		11285
110	211.297		0.13285		1885887		11304
111	213.294		0.145733		1904202		11326
112	220.161		0.13116		1923106		11776
113	213.004		0.184483		1941397		11779
114	214.639		0.208157		1959827		11834
115	215.458		0.128823		1978328		11979
116	221.392		0.133859		1997338		12118
117	213.334		0.140162		2015656		12125
118	211.508		0.123268		2033817		12146
119	216.345		0.166654		2052394		12161
120	215.397		0.150875		2070889		12228
