SendRate(Mb/s)	RTT(ms)	CTotal	Loss	RecvACK	RecvNAK
1	1.72223	175.436	212	0
2	2.15729	120.326	402	0
3	2.7932	148.775	648	0
4	2.88394	126.923	902	0
5	2.90676	153.836	1158	0
6	2.63421	120.335	1390	0
7	2.95211	158.238	1650	0
8	2.88403	153.912	1904	0
9	2.63422	120.332	2136	0
10	2.95214	157.214	2396	0
11	2.71354	121.287	2635	0
12	2.79323	120.345	2881	0
13	2.98623	156.262	3144	0
14	2.62276	120.339	3375	0
15	2.9067	147.183	3631	0
16	2.88402	141.674	3885	0
17	2.57746	120.341	4112	0
18	2.97483	157.749	4374	0
19	2.67965	121.122	4610	0
20	2.74769	120.342	4852	0
21	2.97479	143.358	5114	0
22	2.62285	120.342	5345	0
23	2.87259	147.581	5598	0
24	2.86154	139.761	5850	0
25	2.55461	120.324	6075	0
26	2.94077	147.544	6334	0
27	2.67945	120.38	6570	0
28	2.75918	120.33	6813	0
29	2.89538	134.958	7068	0
30	2.61149	120.331	7298	0
31	2.88399	148.586	7552	0
32	2.71369	121.165	7791	0
33	2.64555	120.342	8024	0
34	2.94071	144.567	8283	0
35	2.60015	120.34	8512	0
36	2.84992	143.908	8763	0
37	2.82728	120.897	9012	0
38	2.79325	120.338	9258	0
39	3.07644	168.769	9529	0
40	2.73646	148.177	9770	0
41	2.83848	120.32	10020	0
42	3.05435	180.389	10289	0
43	2.69093	123.807	10526	0
44	2.90673	120.452	10782	0
45	2.97485	177.966	11044	0
46	2.71352	120.381	11283	0
47	2.95216	134.658	11543	0
48	2.95217	173.424	11803	0
49	2.63423	120.314	12035	0
50	3.0089	154.062	12300	0
51	2.89543	160.558	12555	0
52	2.64554	120.346	12788	0
53	2.99756	169.271	13052	0
54	2.87246	166.41	13305	0
55	2.65688	120.359	13539	0
56	3.0202	161.216	13805	0
57	2.72508	144.948	14045	0
58	2.73641	120.339	14286	0
59	3.03159	168.562	14553	0
60	2.69103	120.348	14790	0
61	2.89541	129.769	15045	0
62	2.91807	161.741	15302	0
63	2.63424	120.316	15534	0
64	2.96334	163.642	15795	0
65	2.83859	152.27	16045	0
66	2.61154	120.339	16275	0
67	2.97487	155.607	16537	0
68	2.72503	121.002	16777	0
69	2.78188	120.335	17022	0
70	2.97493	148.898	17284	0
71	2.61155	120.352	17514	0
72	2.90671	149.181	17770	0
73	2.88402	140.266	18024	0
74	2.57746	120.339	18251	0
75	2.95217	149.085	18511	0
76	2.69099	120.629	18748	0
77	2.75903	120.334	18991	0
78	2.96321	148.047	19252	0
79	2.60016	120.312	19481	0
80	2.88398	150.449	19735	0
81	2.84992	135.703	19986	0
82	2.5887	120.343	20214	0
83	2.90661	147.188	20470	0
84	2.69094	120.362	20707	0
85	2.78182	121.38	20952	0
86	2.88396	137.661	21206	0
87	2.58878	120.33	21434	0
88	2.87268	147.876	21687	0
89	2.72484	120.983	21927	0
90	2.6342	120.339	22159	0
91	2.9408	144.005	22418	0
92	2.61154	120.343	22648	0
93	2.86128	145.651	22900	0
94	2.77069	121.361	23144	0
95	2.54338	120.343	23368	0
96	2.90675	135.016	23624	0
97	2.6002	120.338	23853	0
98	2.83863	130.978	24103	0
99	2.78183	120.357	24348	0
100	2.79324	120.327	24594	0
101	3.07737	162.439	24865	0
102	2.69094	123.596	25102	0
103	2.88398	120.33	25356	0
104	3.00873	163.862	25621	0
105	2.66824	120.578	25856	0
106	2.95214	137.102	26116	0
107	2.90665	162.596	26372	0
108	2.64559	120.358	26605	0
109	2.97466	161.022	26867	0
110	2.9294	161.242	27125	0
111	2.63424	120.345	27357	0
112	2.97476	168.025	27619	0
113	2.78171	156.515	27864	0
114	2.71385	120.335	28103	0
115	3.00894	155.091	28368	0
116	2.71368	120.45	28607	0
117	2.86135	124.349	28859	0
118	2.94076	156.789	29118	0
119	2.6456	120.363	29351	0
120	2.89542	157.078	29606	0
121	2.90676	150.309	29862	0
122	2.57751	120.337	30089	0
123	3.00881	160.543	30354	0
124	2.69114	124.371	30591	0
125	2.73634	120.352	30832	0
126	2.99751	158.537	31096	0
127	2.64559	120.33	31329	0
128	2.9067	135.969	31585	0
129	2.84992	138.421	31836	0
130	2.60027	120.341	32065	0
131	2.94063	146.28	32324	0
132	2.69102	121.27	32561	0
133	2.71365	120.333	32800	0
134	2.9521	146.762	33060	0
135	2.64557	120.343	33293	0
136	2.86132	131.962	33545	0
137	2.84999	143.965	33796	0
138	2.57747	120.342	34023	0
139	2.91805	143.279	34280	0
140	2.69096	121.136	34517	0
141	2.66831	120.326	34752	0
142	2.96341	133.873	35013	0
143	2.61144	120.344	35243	0
144	2.83859	145.186	35493	0
145	2.80456	125.273	35740	0
146	2.57746	120.343	35967	0
147	2.89531	137.819	36222	0
148	2.62275	120.339	36453	0
149	2.8386	131.129	36703	0
150	2.80446	120.351	36950	0
151	2.81585	120.366	37198	0
152	3.0657	164.167	37468	0
153	2.72507	124.518	37708	0
154	2.87272	120.351	37961	0
