SendRate(Mb/s)	RTT(ms)	CTotal	Loss	RecvACK	RecvNAK
1	1.94242	120.339	239	0
2	11.7894	386.169	1277	0
3	8.59801	278.204	2034	0
4	9.04087	176.215	2830	0
5	9.92685	204.371	3704	0
6	9.72243	221.277	4560	0
7	9.3703	186.405	5385	0
8	9.16591	129.551	6192	0
9	9.14315	120.308	6997	0
10	9.29161	120.349	7815	0
11	9.18858	120.249	8624	0
12	9.25672	120.305	9439	0
13	9.16601	120.314	10246	0
14	8.99548	120.314	11038	0
15	8.96147	120.386	11827	0
16	8.85919	120.312	12607	0
17	8.59769	120.323	13364	0
18	9.82466	139.769	14229	0
19	9.59797	127.499	15074	0
20	9.40418	125.193	15902	0
21	9.16587	120.307	16709	0
22	9.42728	120.331	17539	0
23	9.39258	120.333	18366	0
24	9.27942	120.34	19183	0
25	9.26807	120.308	19999	0
26	9.27943	126.159	20816	0
27	9.16582	120.309	21623	0
28	9.35879	121.678	22447	0
29	9.23382	120.301	23260	0
30	9.27946	120.309	24077	0
31	9.21125	120.322	24888	0
32	9.25687	120.323	25703	0
33	9.09824	120.314	26504	0
34	9.15441	120.309	27310	0
35	9.302	121.771	28129	0
36	9.99474	159.509	29009	0
37	9.50649	144.008	29846	0
38	9.49518	142.139	30682	0
39	9.35896	120.5	31506	0
40	9.19993	120.313	32316	0
41	8.87041	120.304	33097	0
42	9.23404	120.311	33910	0
43	9.00684	120.308	34703	0
44	9.23388	120.307	35516	0
45	9.14317	120.3	36321	0
46	9.02958	120.301	37116	0
47	9.39302	125.731	37943	0
48	9.90415	163.903	38815	0
49	9.47253	141.214	39649	0
50	9.30215	120.365	40468	0
51	9.2347	120.37	41281	0
52	9.00673	120.323	42074	0
53	9.29079	120.949	42892	0
54	9.15448	120.374	43698	0
55	9.19993	120.313	44508	0
56	9.23406	120.31	45321	0
57	9.07485	120.337	46120	0
58	9.02985	120.311	46915	0
59	9.52906	131.499	47754	0
60	9.96124	171.182	48631	0
61	9.46115	145.025	49464	0
62	9.38162	120.493	50290	0
63	9.3135	120.335	51110	0
64	9.35894	121.825	51934	0
65	9.25675	120.325	52749	0
66	9.27927	120.323	53566	0
67	9.22194	120.329	54378	0
