1	2.95657	0.327924	266	6
2	0.675215	0.465488	324	6
3	0.488954	0.378011	366	6
4	0.477322	0.354974	407	6
5	0.488943	0.466421	449	6
6	0.488961	0.387651	491	6
7	0.488955	0.52782	533	6
8	0.477311	0.471593	574	6
9	0.488944	0.383756	616	6
10	0.488957	0.501289	658	6
11	0.477302	0.447913	699	6
12	0.48895	0.422827	741	6
13	0.48895	0.503226	783	6
14	0.477311	0.464615	824	6
15	0.48894	0.392002	866	6
16	0.48894	0.527456	908	6
17	0.477302	0.475769	949	6
18	0.488928	0.400023	991	6
19	0.48895	0.512225	1033	6
20	0.488957	0.442028	1075	6
21	0.477311	0.377693	1116	6
22	0.488949	0.534356	1158	6
23	0.488964	0.407635	1200	6
24	0.477316	0.409061	1241	6
25	0.48894	0.519271	1283	6
26	0.488963	0.447883	1325	6
27	0.477292	0.394819	1366	6
28	0.48895	0.534723	1408	6
29	0.488958	0.430991	1450	6
30	0.477306	0.411422	1491	6
31	0.488929	0.520957	1533	6
